#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
       25165.24             0.00            20.72            23.50             0.00             0.00            0.00
       25166.25             0.00            21.17            24.20             0.00             0.00            0.00
       25167.19             0.00            20.90            21.00             0.00             0.00            0.00
       25168.20             0.00            20.91            24.90             0.00             0.00            0.00
       25169.21             0.00            21.20            21.40             0.00             0.00            0.00
       25170.21             0.00            20.74            23.30             0.00             0.00            0.00
       25171.29             0.00            21.16            24.50             0.00             0.00            0.00
       25172.22             0.00            20.91            21.10             0.00             0.00            0.00
       25173.22             0.00            20.91            25.00             0.00             0.00            0.00
       25174.19             0.00            21.29            21.20             0.00             0.00            0.00
       25175.19             0.00            20.76            23.20             0.00             0.00            0.00
       25176.16             0.00            21.23            24.30             0.00             0.00            0.00
       25177.14             0.00            21.20            21.40             0.00             0.00            0.00
       25178.29             0.00            21.23            24.60             0.00             0.00            0.00
       25179.22             0.00            21.24            21.10             0.00             0.00            0.00
       25180.19             0.00            20.78            23.60             0.00             0.00            0.00
       25181.25             0.00            21.23            24.10             0.00             0.00            0.00
       25182.20             0.00            20.87            21.40             0.00             0.00            0.00
       25183.27             0.00            20.98            24.60             0.00             0.00            0.00
       25184.21             0.00            21.21            21.40             0.00             0.00            0.00
       25185.28             0.00            21.12            23.30             0.00             0.00            0.00
       25186.22             0.00            21.24            23.90             0.00             0.00            0.00
       25187.22             0.00            20.89            21.30             0.00             0.00            0.00
       25188.18             0.00            21.00            24.80             0.00             0.00            0.00
       25189.19             0.00            21.27            21.20             0.00             0.00            0.00
       25190.16             0.00            20.79            23.60             0.00             0.00            0.00
       25191.20             0.00            21.16            24.30             0.00             0.00            0.00
       25192.21             0.00            20.81            21.90             0.00             0.00            0.00
       25193.22             0.00            20.95            24.80             0.00             0.00            0.00
       25194.23             0.00            21.30            20.70             0.00             0.00            0.00
       25195.19             0.00            20.73            24.20             0.00             0.00            0.00
       25196.20             0.00            21.15            24.00             0.00             0.00            0.00
       25197.21             0.00            20.85            21.90             0.00             0.00            0.00
       25198.22             0.00            20.94            25.50             0.00             0.00            0.00
       25199.29             0.00            20.90            20.40             0.00             0.00            0.00
       25200.23             0.00            20.84            23.80             0.00             0.00            0.00
       25201.23             0.00            21.21            23.60             0.00             0.00            0.00
       25202.18             0.00            20.84            21.60             0.00             0.00            0.00
       25203.26             0.00            20.98            25.50             0.00             0.00            0.00
       25204.20             0.00            21.24            20.60             0.00             0.00            0.00
       25205.20             0.00            20.90            23.10             0.00             0.00            0.00
       25206.21             0.00            21.29            22.90             0.00             0.00            0.00
       25207.22             0.00            20.83            21.40             0.00             0.00            0.00
       25208.23             0.00            20.95            25.30             0.00             0.00            0.00
       25209.23             0.00            21.14            21.30             0.00             0.00            0.00
       25210.22             0.00            20.79            23.90             0.00             0.00            0.00
       25211.18             0.00            21.24            22.80             0.00             0.00            0.00
       25212.19             0.00            20.83            21.80             0.00             0.00            0.00
       25213.20             0.00            20.95            25.60             0.00             0.00            0.00
       25214.35             0.00            21.15            21.40             0.00             0.00            0.00
       25215.22             0.00            20.71            24.60             0.00             0.00            0.00
       25216.28             0.00            21.06            23.60             0.00             0.00            0.00
       25217.14             0.00            20.83            21.80             0.00             0.00            0.00
       25218.15             0.00            21.01            25.60             0.00             0.00            0.00
       25219.11             0.00            21.22            21.20             0.00             0.00            0.00
       25220.20             0.00            20.77            23.90             0.00             0.00            0.00
       25221.20             0.00            21.21            23.60             0.00             0.00            0.00
       25222.20             0.00            20.84            21.70             0.00             0.00            0.00
       25223.21             0.00            21.06            24.70             0.00             0.00            0.00
       25224.22             0.00            21.09            20.80             0.00             0.00            0.00
       25225.23             0.00            20.80            23.90             0.00             0.00            0.00
       25226.15             0.00            20.91            23.80             0.00             0.00            0.00
       25227.21             0.00            20.78            21.70             0.00             0.00            0.00
       25228.18             0.00            21.02            25.20             0.00             0.00            0.00
       25229.19             0.00            21.04            21.30             0.00             0.00            0.00
       25230.26             0.00            20.73            24.40             0.00             0.00            0.00
       25231.15             0.00            21.24            22.60             0.00             0.00            0.00
       25232.18             0.00            20.75            22.00             0.00             0.00            0.00
       25233.21             0.00            21.08            24.90             0.00             0.00            0.00
       25234.36             0.00            20.72            21.10             0.00             0.00            0.00
       25235.23             0.00            20.84            24.60             0.00             0.00            0.00
       25236.29             0.00            20.94            21.00             0.00             0.00            0.00
       25237.31             0.00            20.82            25.00             0.00             0.00            0.00
       25238.30             0.00            21.22            25.20             0.00             0.00            0.00
       25239.19             0.00            21.07            20.90             0.00             0.00            0.00
       25240.20             0.00            20.79            24.70             0.00             0.00            0.00
       25241.20             0.00            21.28            22.40             0.00             0.00            0.00
       25242.19             0.00            20.79            22.10             0.00             0.00            0.00
       25243.21             0.00            21.07            25.30             0.00             0.00            0.00
       25244.21             0.00            20.96            21.60             0.00             0.00            0.00
       25245.23             0.00            20.86            24.30             0.00             0.00            0.00
       25246.22             0.00            21.21            22.40             0.00             0.00            0.00
       25247.22             0.00            20.73            22.80             0.00             0.00            0.00
       25248.27             0.00            21.12            24.70             0.00             0.00            0.00
       25249.21             0.00            20.91            21.90             0.00             0.00            0.00
       25250.29             0.00            20.86            24.20             0.00             0.00            0.00
       25251.21             0.00            21.31            22.50             0.00             0.00            0.00
       25252.33             0.00            20.77            22.30             0.00             0.00            0.00
       25253.27             0.00            21.13            24.00             0.00             0.00            0.00
       25254.22             0.00            21.06            20.70             0.00             0.00            0.00
       25255.22             0.00            20.90            24.20             0.00             0.00            0.00
       25256.22             0.00            21.21            22.00             0.00             0.00            0.00
       25257.23             0.00            20.78            22.30             0.00             0.00            0.00
       25258.25             0.00            21.26            20.80             0.00             0.00            0.00
       25259.19             0.00            20.97            21.50             0.00             0.00            0.00
       25260.20             0.00            20.84            24.60             0.00             0.00            0.00
       25261.20             0.00            21.25            22.40             0.00             0.00            0.00
       25262.21             0.00            20.77            22.50             0.00             0.00            0.00
       25263.28             0.00            21.16            24.60             0.00             0.00            0.00
       25264.30             0.00            20.85            21.00             0.00             0.00            0.00
       25265.23             0.00            20.85            24.60             0.00             0.00            0.00
       25266.19             0.00            21.29            21.90             0.00             0.00            0.00
       25267.34             0.00            20.77            22.20             0.00             0.00            0.00
       25268.26             0.00            21.15            24.50             0.00             0.00            0.00
       25269.20             0.00            21.01            20.70             0.00             0.00            0.00
       25270.27             0.00            20.85            24.30             0.00             0.00            0.00
       25271.22             0.00            21.24            21.90             0.00             0.00            0.00
       25272.22             0.00            20.78            22.30             0.00             0.00            0.00
       25273.22             0.00            21.09            24.40             0.00             0.00            0.00
       25274.19             0.00            21.02            20.90             0.00             0.00            0.00
       25275.20             0.00            20.91            23.80             0.00             0.00            0.00
       25276.26             0.00            21.12            22.30             0.00             0.00            0.00
       25277.21             0.00            20.83            22.70             0.00             0.00            0.00
       25278.21             0.00            21.20            24.70             0.00             0.00            0.00
       25279.22             0.00            20.89            21.70             0.00             0.00            0.00
       25280.28             0.00            20.87            25.00             0.00             0.00            0.00
       25281.23             0.00            21.21            22.60             0.00             0.00            0.00
       25282.30             0.00            20.96            22.40             0.00             0.00            0.00
       25283.18             0.00            21.13            24.70             0.00             0.00            0.00
       25284.19             0.00            20.89            21.70             0.00             0.00            0.00
       25285.12             0.00            20.71            25.50             0.00             0.00            0.00
       25286.20             0.00            21.24            21.60             0.00             0.00            0.00
       25287.21             0.00            20.78            22.80             0.00             0.00            0.00
       25288.21             0.00            21.17            24.20             0.00             0.00            0.00
       25289.22             0.00            21.00            21.10             0.00             0.00            0.00
       25290.22             0.00            20.89            25.30             0.00             0.00            0.00
       25291.23             0.00            21.14            22.20             0.00             0.00            0.00
       25292.18             0.00            20.76            22.90             0.00             0.00            0.00
       25293.19             0.00            21.21            23.80             0.00             0.00            0.00
       25294.20             0.00            20.86            21.00             0.00             0.00            0.00
       25295.21             0.00            20.90            25.10             0.00             0.00            0.00
       25296.22             0.00            21.30            20.60             0.00             0.00            0.00
       25297.28             0.00            21.00            23.40             0.00             0.00            0.00
       25298.23             0.00            21.16            24.20             0.00             0.00            0.00
       25299.23             0.00            20.88            21.50             0.00             0.00            0.00
       25300.23             0.00            20.89            25.10             0.00             0.00            0.00
       25301.14             0.00            21.12            22.00             0.00             0.00            0.00
       25302.20             0.00            20.73            23.80             0.00             0.00            0.00
       25303.20             0.00            21.09            24.30             0.00             0.00            0.00
       25304.20             0.00            20.89            21.20             0.00             0.00            0.00
       25305.21             0.00            20.93            25.00             0.00             0.00            0.00
       25306.28             0.00            21.12            22.30             0.00             0.00            0.00
       25307.22             0.00            20.75            23.00             0.00             0.00            0.00
       25308.23             0.00            21.22            24.60             0.00             0.00            0.00
       25309.22             0.00            20.93            21.10             0.00             0.00            0.00
       25310.19             0.00            20.87            25.40             0.00             0.00            0.00
       25311.20             0.00            21.26            21.20             0.00             0.00            0.00
       25312.20             0.00            20.81            23.30             0.00             0.00            0.00
       25313.28             0.00            21.28            24.60             0.00             0.00            0.00
       25314.23             0.00            20.87            21.40             0.00             0.00            0.00
       25315.23             0.00            20.96            24.80             0.00             0.00            0.00
       25316.18             0.00            21.10            22.20             0.00             0.00            0.00
       25317.25             0.00            20.78            23.50             0.00             0.00            0.00
       25318.26             0.00            21.23            23.90             0.00             0.00            0.00
       25319.20             0.00            20.87            21.30             0.00             0.00            0.00
       25320.21             0.00            20.97            24.90             0.00             0.00            0.00
       25321.28             0.00            21.18            21.40             0.00             0.00            0.00
       25322.22             0.00            20.77            23.60             0.00             0.00            0.00
       25323.22             0.00            21.23            23.80             0.00             0.00            0.00
       25324.28             0.00            20.86            21.40             0.00             0.00            0.00
       25325.19             0.00            20.99            25.00             0.00             0.00            0.00
       25326.26             0.00            21.24            21.00             0.00             0.00            0.00
       25327.21             0.00            20.82            23.70             0.00             0.00            0.00
       25328.35             0.00            21.23            23.70             0.00             0.00            0.00
       25329.22             0.00            20.86            21.80             0.00             0.00            0.00
       25330.23             0.00            21.03            24.70             0.00             0.00            0.00
       25331.23             0.00            20.93            23.10             0.00             0.00            0.00
       25332.18             0.00            20.79            23.70             0.00             0.00            0.00
       25333.19             0.00            21.23            24.30             0.00             0.00            0.00
       25334.26             0.00            20.84            21.40             0.00             0.00            0.00
       25335.28             0.00            21.02            25.00             0.00             0.00            0.00
       25336.22             0.00            21.15            21.20             0.00             0.00            0.00
       25337.37             0.00            20.79            23.90             0.00             0.00            0.00
       25338.22             0.00            21.24            23.40             0.00             0.00            0.00
       25339.24             0.00            20.83            21.80             0.00             0.00            0.00
       25340.32             0.00            21.04            24.90             0.00             0.00            0.00
       25341.20             0.00            21.14            21.30             0.00             0.00            0.00
       25342.35             0.00            20.77            24.10             0.00             0.00            0.00
       25343.22             0.00            21.24            23.30             0.00             0.00            0.00
       25344.22             0.00            20.84            21.50             0.00             0.00            0.00
       25345.23             0.00            21.04            25.00             0.00             0.00            0.00
       25346.30             0.00            21.12            22.00             0.00             0.00            0.00
       25347.18             0.00            20.80            24.10             0.00             0.00            0.00
       25348.19             0.00            21.25            22.70             0.00             0.00            0.00
       25349.33             0.00            20.81            24.70             0.00             0.00            0.00
       25350.20             0.00            21.00            25.50             0.00             0.00            0.00
       25351.34             0.00            21.12            21.20             0.00             0.00            0.00
       25352.27             0.00            20.80            24.10             0.00             0.00            0.00
       25353.28             0.00            21.30            23.30             0.00             0.00            0.00
       25354.22             0.00            20.80            21.70             0.00             0.00            0.00
       25355.28             0.00            21.07            25.00             0.00             0.00            0.00
       25356.23             0.00            21.09            21.10             0.00             0.00            0.00
       25357.24             0.00            20.80            24.40             0.00             0.00            0.00
       25358.25             0.00            21.29            20.60             0.00             0.00            0.00
       25359.19             0.00            20.79            21.90             0.00             0.00            0.00
       25360.21             0.00            21.09            24.80             0.00             0.00            0.00
       25361.34             0.00            21.09            21.00             0.00             0.00            0.00
       25362.22             0.00            20.80            24.40             0.00             0.00            0.00
       25363.24             0.00            21.31            22.80             0.00             0.00            0.00
       25364.24             0.00            20.79            21.90             0.00             0.00            0.00
       25365.19             0.00            21.09            24.90             0.00             0.00            0.00
       25366.21             0.00            21.02            21.50             0.00             0.00            0.00
       25367.27             0.00            20.76            24.50             0.00             0.00            0.00
       25368.22             0.00            21.24            22.70             0.00             0.00            0.00
       25369.36             0.00            20.78            22.00             0.00             0.00            0.00
       25370.23             0.00            21.11            24.80             0.00             0.00            0.00
       25371.18             0.00            21.07            21.10             0.00             0.00            0.00
       25372.19             0.00            20.81            24.50             0.00             0.00            0.00
       25373.25             0.00            21.24            21.00             0.00             0.00            0.00
       25374.20             0.00            20.77            22.20             0.00             0.00            0.00
       25375.27             0.00            21.11            24.80             0.00             0.00            0.00
       25376.33             0.00            20.94            21.90             0.00             0.00            0.00
       25377.29             0.00            20.83            24.60             0.00             0.00            0.00
       25378.23             0.00            21.24            22.20             0.00             0.00            0.00
       25379.32             0.00            20.74            22.20             0.00             0.00            0.00
       25380.25             0.00            21.13            24.70             0.00             0.00            0.00
       25381.31             0.00            21.04            21.00             0.00             0.00            0.00
       25382.26             0.00            20.83            24.70             0.00             0.00            0.00
       25383.21             0.00            21.24            22.40             0.00             0.00            0.00
       25384.21             0.00            20.77            22.20             0.00             0.00            0.00
       25385.28             0.00            21.15            24.80             0.00             0.00            0.00
       25386.22             0.00            20.86            22.30             0.00             0.00            0.00
       25387.30             0.00            20.80            24.80             0.00             0.00            0.00
       25388.19             0.00            21.23            22.20             0.00             0.00            0.00
       25389.33             0.00            20.81            22.20             0.00             0.00            0.00
       25390.20             0.00            21.21            24.30             0.00             0.00            0.00
       25391.27             0.00            20.96            21.50             0.00             0.00            0.00
       25392.28             0.00            20.84            24.80             0.00             0.00            0.00
       25393.22             0.00            21.24            22.10             0.00             0.00            0.00
       25394.23             0.00            20.78            22.50             0.00             0.00            0.00
       25395.24             0.00            21.15            24.70             0.00             0.00            0.00
       25396.19             0.00            21.01            21.00             0.00             0.00            0.00
       25397.19             0.00            20.86            25.00             0.00             0.00            0.00
       25398.26             0.00            21.23            22.00             0.00             0.00            0.00
       25399.27             0.00            20.79            22.80             0.00             0.00            0.00
       25400.27             0.00            21.17            24.60             0.00             0.00            0.00
       25401.29             0.00            20.99            21.00             0.00             0.00            0.00
       25402.28             0.00            20.87            24.80             0.00             0.00            0.00
       25403.22             0.00            21.22            22.00             0.00             0.00            0.00
       25404.24             0.00            20.77            22.60             0.00             0.00            0.00
       25405.18             0.00            21.19            24.50             0.00             0.00            0.00
       25406.26             0.00            20.96            21.10             0.00             0.00            0.00
       25407.33             0.00            20.88            24.90             0.00             0.00            0.00
       25408.27             0.00            21.23            21.90             0.00             0.00            0.00
       25409.33             0.00            20.77            22.00             0.00             0.00            0.00
       25410.28             0.00            21.21            24.20             0.00             0.00            0.00
       25411.23             0.00            20.96            21.10             0.00             0.00            0.00
       25412.23             0.00            20.91            24.90             0.00             0.00            0.00
       25413.24             0.00            21.22            21.80             0.00             0.00            0.00
       25414.25             0.00            20.77            22.20             0.00             0.00            0.00
       25415.19             0.00            20.99            25.80             0.00             0.00            0.00
       25416.26             0.00            20.95            21.00             0.00             0.00            0.00
       25417.27             0.00            20.80            25.70             0.00             0.00            0.00
       25418.28             0.00            21.21            21.60             0.00             0.00            0.00
       25419.29             0.00            20.78            22.70             0.00             0.00            0.00
       25420.23             0.00            21.16            24.40             0.00             0.00            0.00
       25421.23             0.00            20.94            21.00             0.00             0.00            0.00
       25422.25             0.00            20.91            24.80             0.00             0.00            0.00
       25423.25             0.00            21.21            21.60             0.00             0.00            0.00
       25424.26             0.00            20.77            23.10             0.00             0.00            0.00
       25425.27             0.00            21.21            24.20             0.00             0.00            0.00
       25426.28             0.00            20.91            23.80             0.00             0.00            0.00
       25427.28             0.00            20.92            25.00             0.00             0.00            0.00
       25428.23             0.00            21.22            21.30             0.00             0.00            0.00
       25429.14             0.00            20.97            23.30             0.00             0.00            0.00
       25430.24             0.00            21.22            24.10             0.00             0.00            0.00
       25431.25             0.00            20.91            21.20             0.00             0.00            0.00
       25432.15             0.00            20.74            25.20             0.00             0.00            0.00
       25433.26             0.00            21.19            21.50             0.00             0.00            0.00
       25434.26             0.00            20.77            23.30             0.00             0.00            0.00
       25435.35             0.00            21.23            24.00             0.00             0.00            0.00
       25436.28             0.00            20.90            21.10             0.00             0.00            0.00
       25437.23             0.00            20.96            24.90             0.00             0.00            0.00
       25438.24             0.00            21.18            21.40             0.00             0.00            0.00
       25439.25             0.00            20.78            23.50             0.00             0.00            0.00
       25440.34             0.00            21.23            23.90             0.00             0.00            0.00
       25441.27             0.00            20.87            21.30             0.00             0.00            0.00
       25442.28             0.00            20.97            24.90             0.00             0.00            0.00
       25443.29             0.00            21.18            21.40             0.00             0.00            0.00
       25444.23             0.00            20.77            23.60             0.00             0.00            0.00
       25445.24             0.00            21.23            23.80             0.00             0.00            0.00
       25446.24             0.00            20.86            21.30             0.00             0.00            0.00
       25447.25             0.00            20.98            25.00             0.00             0.00            0.00
       25448.25             0.00            21.20            21.00             0.00             0.00            0.00
       25449.26             0.00            20.78            23.70             0.00             0.00            0.00
       25450.27             0.00            21.23            23.70             0.00             0.00            0.00
       25451.35             0.00            20.85            21.30             0.00             0.00            0.00
       25452.23             0.00            21.00            24.90             0.00             0.00            0.00
       25453.23             0.00            21.16            21.20             0.00             0.00            0.00
       25454.23             0.00            20.78            23.80             0.00             0.00            0.00
       25455.24             0.00            21.22            24.30             0.00             0.00            0.00
       25456.38             0.00            20.85            21.40             0.00             0.00            0.00
       25457.27             0.00            21.01            24.90             0.00             0.00            0.00
       25458.27             0.00            21.15            21.20             0.00             0.00            0.00
       25459.22             0.00            20.78            24.00             0.00             0.00            0.00
       25460.22             0.00            21.24            23.50             0.00             0.00            0.00
       25461.23             0.00            20.84            21.50             0.00             0.00            0.00
       25462.24             0.00            21.02            25.00             0.00             0.00            0.00
       25463.25             0.00            21.14            21.30             0.00             0.00            0.00
       25464.30             0.00            20.78            24.10             0.00             0.00            0.00
       25465.20             0.00            21.23            23.40             0.00             0.00            0.00
       25466.27             0.00            20.83            21.50             0.00             0.00            0.00
       25467.28             0.00            21.03            24.90             0.00             0.00            0.00
       25468.23             0.00            21.12            21.20             0.00             0.00            0.00
       25469.22             0.00            20.79            23.90             0.00             0.00            0.00
       25470.22             0.00            21.23            23.40             0.00             0.00            0.00
       25471.25             0.00            20.82            21.60             0.00             0.00            0.00
       25472.19             0.00            21.06            24.80             0.00             0.00            0.00
       25473.20             0.00            21.11            21.20             0.00             0.00            0.00
       25474.21             0.00            20.79            24.10             0.00             0.00            0.00
       25475.22             0.00            21.21            23.20             0.00             0.00            0.00
       25476.22             0.00            20.81            21.60             0.00             0.00            0.00
       25477.23             0.00            21.06            24.90             0.00             0.00            0.00
       25478.22             0.00            21.10            21.10             0.00             0.00            0.00
       25479.33             0.00            20.80            24.30             0.00             0.00            0.00
       25480.20             0.00            21.25            23.00             0.00             0.00            0.00
       25481.21             0.00            20.80            21.70             0.00             0.00            0.00
       25482.34             0.00            21.08            24.80             0.00             0.00            0.00
       25483.34             0.00            21.09            21.20             0.00             0.00            0.00
       25484.23             0.00            20.80            24.30             0.00             0.00            0.00
       25485.30             0.00            21.24            23.00             0.00             0.00            0.00
       25486.24             0.00            20.80            21.80             0.00             0.00            0.00
       25487.26             0.00            21.09            24.90             0.00             0.00            0.00
       25488.27             0.00            21.08            21.10             0.00             0.00            0.00
       25489.20             0.00            20.81            24.50             0.00             0.00            0.00
       25490.21             0.00            21.25            22.70             0.00             0.00            0.00
       25491.22             0.00            20.80            21.80             0.00             0.00            0.00
       25492.22             0.00            21.11            24.80             0.00             0.00            0.00
       25493.23             0.00            20.96            21.90             0.00             0.00            0.00
       25494.22             0.00            20.81            24.50             0.00             0.00            0.00
       25495.19             0.00            21.27            22.70             0.00             0.00            0.00
       25496.19             0.00            20.79            21.90             0.00             0.00            0.00
       25497.20             0.00            21.11            24.80             0.00             0.00            0.00
       25498.21             0.00            20.95            21.90             0.00             0.00            0.00
       25499.22             0.00            20.82            24.70             0.00             0.00            0.00
       25500.23             0.00            21.24            22.60             0.00             0.00            0.00
       25501.23             0.00            20.78            22.10             0.00             0.00            0.00
       25502.18             0.00            21.12            24.80             0.00             0.00            0.00
       25503.19             0.00            21.04            21.10             0.00             0.00            0.00
       25504.20             0.00            20.83            24.60             0.00             0.00            0.00
       25505.21             0.00            21.24            22.50             0.00             0.00            0.00
       25506.22             0.00            20.78            22.10             0.00             0.00            0.00
       25507.29             0.00            21.13            24.80             0.00             0.00            0.00
       25508.22             0.00            20.86            22.40             0.00             0.00            0.00
       25509.24             0.00            20.83            24.80             0.00             0.00            0.00
       25510.18             0.00            21.24            22.30             0.00             0.00            0.00
       25511.25             0.00            20.78            22.30             0.00             0.00            0.00
       25512.20             0.00            21.15            24.60             0.00             0.00            0.00
       25513.21             0.00            20.94            21.70             0.00             0.00            0.00
       25514.17             0.00            20.84            24.70             0.00             0.00            0.00
       25515.22             0.00            21.24            22.20             0.00             0.00            0.00
       25516.36             0.00            20.78            22.30             0.00             0.00            0.00
       25517.22             0.00            21.16            24.70             0.00             0.00            0.00
       25518.23             0.00            20.93            21.60             0.00             0.00            0.00
       25519.19             0.00            20.85            24.90             0.00             0.00            0.00
       25520.19             0.00            21.24            22.10             0.00             0.00            0.00
       25521.20             0.00            20.78            22.50             0.00             0.00            0.00
       25522.21             0.00            21.17            24.50             0.00             0.00            0.00
       25523.21             0.00            20.89            21.90             0.00             0.00            0.00
       25524.28             0.00            20.86            24.90             0.00             0.00            0.00
       25525.22             0.00            21.23            22.00             0.00             0.00            0.00
       25526.22             0.00            20.78            22.50             0.00             0.00            0.00
       25527.32             0.00            21.18            24.50             0.00             0.00            0.00
       25528.31             0.00            20.92            21.50             0.00             0.00            0.00
       25529.21             0.00            20.87            24.90             0.00             0.00            0.00
       25530.27             0.00            21.23            21.80             0.00             0.00            0.00
       25531.22             0.00            20.78            22.70             0.00             0.00            0.00
       25532.22             0.00            21.20            24.30             0.00             0.00            0.00
       25533.22             0.00            20.96            21.10             0.00             0.00            0.00
       25534.23             0.00            20.89            24.90             0.00             0.00            0.00
       25535.18             0.00            21.15            21.80             0.00             0.00            0.00
       25536.19             0.00            20.94            23.50             0.00             0.00            0.00
       25537.20             0.00            21.20            24.40             0.00             0.00            0.00
       25538.21             0.00            20.95            21.10             0.00             0.00            0.00
       25539.28             0.00            20.90            25.00             0.00             0.00            0.00
       25540.22             0.00            21.17            21.60             0.00             0.00            0.00
       25541.22             0.00            20.78            23.00             0.00             0.00            0.00
       25542.18             0.00            21.21            24.20             0.00             0.00            0.00
       25543.19             0.00            20.93            21.10             0.00             0.00            0.00
       25544.20             0.00            20.91            25.00             0.00             0.00            0.00
       25545.21             0.00            21.17            21.60             0.00             0.00            0.00
       25546.21             0.00            20.99            23.10             0.00             0.00            0.00
       25547.34             0.00            21.21            24.20             0.00             0.00            0.00
       25548.22             0.00            21.23            21.10             0.00             0.00            0.00
       25549.23             0.00            20.93            25.00             0.00             0.00            0.00
